0.116613,0.117731,0.119043,0.120487,0.122216,0.124338,0.126965,0.130206,0.134172,0.138973,0.144720,0.151522,0.159490,0.168734,0.179365,0.191491,0.205225,0.220675,0.237953,0.257168,0.278430,0.301851,0.327539,0.355606,0.386162,0.419316,0.455179,0.493862,0.535473,0.580125,0.627927,0.678238,0.730374,0.783541,0.836847,0.889291,0.940521,0.990127,1.037699,1.082829,1.125106,1.164121,1.199804,1.235030,1.268896,1.300645,1.333129,1.365317,1.392839,1.414702,1.431342,1.440374,1.435059,1.418125,1.389143,1.347686,1.293326,1.225601,1.147109,1.061468,0.973310,0.888288,0.809271,0.736156,0.667907,0.602558,0.537209,0.471859,0.406510,0.341161,0.275811,0.210462,0.145113,0.090581,0.032444,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.121766,0.122978,0.124361,0.125872,0.127653,0.129820,0.132487,0.135768,0.139778,0.144631,0.150442,0.157325,0.165395,0.174765,0.185552,0.197868,0.211829,0.227549,0.245143,0.264724,0.286408,0.310309,0.336542,0.365221,0.396459,0.430373,0.467076,0.506684,0.549309,0.595067,0.644073,0.695615,0.748932,0.803147,0.857269,0.910192,0.961521,1.010798,1.057567,1.101371,1.141751,1.178250,1.210751,1.242641,1.273164,1.301734,1.331744,1.362364,1.388830,1.410094,1.426680,1.436008,1.430710,1.413831,1.384944,1.343622,1.289439,1.221934,1.143698,1.058336,0.970466,0.885720,0.806960,0.734084,0.666057,0.600921,0.535784,0.470648,0.405511,0.340375,0.275239,0.210102,0.144966,0.090612,0.032664,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.126919,0.128225,0.129678,0.131256,0.133091,0.135303,0.138010,0.141331,0.145384,0.150289,0.156164,0.163128,0.171299,0.180796,0.191739,0.204245,0.218433,0.234423,0.252333,0.272281,0.294386,0.318768,0.345545,0.374835,0.406757,0.441431,0.478974,0.519506,0.563144,0.610009,0.660219,0.712992,0.767491,0.822753,0.877691,0.931092,0.982520,1.031470,1.077435,1.119912,1.158395,1.192379,1.221698,1.250252,1.277432,1.302823,1.330360,1.359411,1.384821,1.405486,1.422018,1.431641,1.426361,1.409538,1.380745,1.339558,1.285552,1.218268,1.140288,1.055204,0.967621,0.883152,0.804650,0.732011,0.664207,0.599284,0.534360,0.469437,0.404513,0.339589,0.274666,0.209742,0.144819,0.090643,0.032884,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.132072,0.133473,0.134995,0.136640,0.138529,0.140786,0.143533,0.146894,0.150991,0.155947,0.161886,0.168930,0.177203,0.186827,0.197926,0.210621,0.225037,0.241297,0.259522,0.279837,0.302364,0.327227,0.354547,0.384449,0.417055,0.452488,0.490871,0.532328,0.576980,0.624951,0.676365,0.730369,0.786050,0.842359,0.898113,0.951993,1.003520,1.052141,1.097303,1.138454,1.175040,1.206509,1.232644,1.257863,1.281700,1.303912,1.328975,1.356458,1.380811,1.400878,1.417355,1.427275,1.422013,1.405244,1.376546,1.335494,1.281665,1.214601,1.136877,1.052072,0.964776,0.880585,0.802340,0.729939,0.662358,0.597647,0.532936,0.468225,0.403515,0.338804,0.274093,0.209382,0.144672,0.090673,0.033104,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.137225,0.138720,0.140312,0.142024,0.143967,0.146268,0.149056,0.152456,0.156597,0.161605,0.167608,0.174733,0.183107,0.192858,0.204113,0.216998,0.231642,0.248171,0.266712,0.287394,0.310342,0.335685,0.363550,0.394063,0.427353,0.463545,0.502769,0.545150,0.590815,0.639894,0.692511,0.747746,0.804609,0.861965,0.918535,0.972894,1.024520,1.072813,1.117171,1.156995,1.191685,1.220638,1.243591,1.265474,1.285968,1.305001,1.327591,1.353505,1.376802,1.396270,1.412693,1.422909,1.417664,1.400951,1.372347,1.331430,1.277778,1.210935,1.133466,1.048941,0.961932,0.878017,0.800029,0.727867,0.660508,0.596010,0.531512,0.467014,0.402516,0.338018,0.273520,0.209023,0.144525,0.090704,0.033324,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.142378,0.143968,0.145630,0.147408,0.149405,0.151751,0.154579,0.158019,0.162203,0.167263,0.173330,0.180536,0.189012,0.198889,0.210300,0.223375,0.238246,0.255044,0.273902,0.294950,0.318320,0.344144,0.372552,0.403677,0.437650,0.474603,0.514666,0.557971,0.604651,0.654836,0.708657,0.765123,0.823167,0.881571,0.938958,0.993795,1.045520,1.093484,1.137039,1.175537,1.208329,1.234767,1.254538,1.273085,1.290236,1.306089,1.326206,1.350553,1.372793,1.391662,1.408031,1.418543,1.413315,1.396657,1.368148,1.327366,1.273891,1.207268,1.130055,1.045809,0.959087,0.875449,0.797719,0.725795,0.658658,0.594373,0.530088,0.465803,0.401518,0.337233,0.272948,0.208663,0.144378,0.090735,0.033544,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.147531,0.149215,0.150947,0.152792,0.154843,0.157234,0.160101,0.163581,0.167809,0.172921,0.179052,0.186339,0.194916,0.204920,0.216487,0.229751,0.244850,0.261918,0.281092,0.302507,0.326298,0.352603,0.381555,0.413292,0.447948,0.485660,0.526563,0.570793,0.618486,0.669778,0.724804,0.782500,0.841726,0.901177,0.959380,1.014696,1.066520,1.114156,1.156907,1.194079,1.224974,1.248897,1.265485,1.280696,1.294504,1.307178,1.324822,1.347600,1.368784,1.387053,1.403368,1.414177,1.408967,1.392364,1.363948,1.323302,1.270004,1.203602,1.126644,1.042677,0.956242,0.872881,0.795409,0.723723,0.656808,0.592736,0.528664,0.464592,0.400519,0.336447,0.272375,0.208303,0.144231,0.090765,0.033764,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.152684,0.154463,0.156264,0.158176,0.160280,0.162716,0.165624,0.169144,0.173415,0.178579,0.184774,0.192141,0.200820,0.210951,0.222674,0.236128,0.251454,0.268792,0.288282,0.310063,0.334276,0.361061,0.390558,0.422906,0.458246,0.496717,0.538461,0.583615,0.632322,0.684720,0.740950,0.799876,0.860285,0.920783,0.979802,1.035597,1.087520,1.134827,1.176775,1.212620,1.241618,1.263026,1.276432,1.288307,1.298772,1.308267,1.323437,1.344647,1.364775,1.382445,1.398706,1.409811,1.404618,1.388070,1.359749,1.319238,1.266117,1.199935,1.123234,1.039545,0.953398,0.870314,0.793098,0.721651,0.654958,0.591099,0.527240,0.463380,0.399521,0.335662,0.271802,0.207943,0.144084,0.090796,0.033984,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.157837,0.159710,0.161582,0.163560,0.165718,0.168199,0.171147,0.174706,0.179022,0.184237,0.190496,0.197944,0.206725,0.216982,0.228861,0.242505,0.258058,0.275666,0.295472,0.317620,0.342254,0.369520,0.399560,0.432520,0.468544,0.507775,0.550358,0.596437,0.646157,0.699662,0.757096,0.817253,0.878843,0.940389,1.000224,1.056498,1.108520,1.155499,1.196643,1.231162,1.258263,1.277155,1.287379,1.295918,1.303040,1.309356,1.322052,1.341694,1.360766,1.377837,1.394043,1.405445,1.400269,1.383776,1.355550,1.315173,1.262230,1.196269,1.119823,1.036413,0.950553,0.867746,0.790788,0.719578,0.653108,0.589462,0.525815,0.462169,0.398523,0.334876,0.271230,0.207583,0.143937,0.090827,0.034204,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.162990,0.164958,0.166899,0.168945,0.171156,0.173682,0.176670,0.180269,0.184628,0.189895,0.196218,0.203747,0.212629,0.223013,0.235048,0.248881,0.264663,0.282540,0.302661,0.325176,0.350232,0.377978,0.408563,0.442134,0.478841,0.518832,0.562255,0.609259,0.659993,0.714604,0.773242,0.834630,0.897402,0.959995,1.020646,1.077398,1.129519,1.176170,1.216511,1.249703,1.274908,1.291285,1.298326,1.303529,1.307308,1.310445,1.320668,1.338741,1.356757,1.373229,1.389381,1.401079,1.395920,1.379483,1.351351,1.311109,1.258342,1.192603,1.116412,1.033281,0.947708,0.865178,0.788478,0.717506,0.651258,0.587825,0.524391,0.460958,0.397524,0.334091,0.270657,0.207224,0.143790,0.090857,0.034424,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.168143,0.170205,0.172216,0.174329,0.176594,0.179164,0.182193,0.185832,0.190234,0.195553,0.201940,0.209550,0.218533,0.229044,0.241235,0.255258,0.271267,0.289414,0.309851,0.332733,0.358210,0.386437,0.417565,0.451749,0.489139,0.529889,0.574153,0.622081,0.673828,0.729547,0.789388,0.852007,0.915961,0.979601,1.041068,1.098299,1.150519,1.196841,1.236379,1.268245,1.291552,1.305414,1.309273,1.311140,1.311576,1.311534,1.319283,1.335788,1.352748,1.368621,1.384719,1.396713,1.391572,1.375189,1.347152,1.307045,1.254455,1.188936,1.113001,1.030150,0.944864,0.862611,0.786167,0.715434,0.649409,0.586188,0.522967,0.459747,0.396526,0.333305,0.270084,0.206864,0.143643,0.090888,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.173296,0.175453,0.177533,0.179713,0.182032,0.184647,0.187715,0.191394,0.195840,0.201211,0.207662,0.215352,0.224438,0.235075,0.247422,0.261635,0.277871,0.296287,0.317041,0.340289,0.366188,0.394896,0.426568,0.461363,0.499437,0.540947,0.586050,0.634903,0.687664,0.744489,0.805535,0.869384,0.934520,0.999206,1.061491,1.119200,1.171519,1.217513,1.256247,1.286786,1.308197,1.319543,1.320220,1.318751,1.315844,1.312622,1.317899,1.332835,1.348739,1.364013,1.380056,1.392347,1.387223,1.370896,1.342953,1.302981,1.250568,1.185270,1.109591,1.027018,0.942019,0.860043,0.783857,0.713362,0.647559,0.584551,0.521543,0.458535,0.395527,0.332520,0.269512,0.206504,0.143496,0.090919,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
